"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1860873011412586838","Mon Nov 25 02:27:53 +0000 2024","0","Mari Dukung program Prabowo - Gibran untuk Indonesia lebih maju https://t.co/YmEDmLJLVs","1860873011412586838","https://pbs.twimg.com/media/GdMmIPqagAAq0Th.jpg","","in","","0","0","0","https://x.com/fahmisandro17/status/1860873011412586838","1742444288045408257","fahmisandro17"
"1860497536546652586","Mon Nov 25 02:27:33 +0000 2024","0","@yaniarsim @gibran_tweet @prabowo Gimana wapres sampean pak ","1860872923743146286","","yaniarsim","in","","0","0","0","https://x.com/Istvannandi/status/1860872923743146286","1813843321204400128","Istvannandi"
"1860872823063150882","Mon Nov 25 02:27:09 +0000 2024","0","Mari Dukung program Prabowo - Gibran untuk Indonesia lebih maju https://t.co/majHGI9o7c","1860872823063150882","https://pbs.twimg.com/media/GdMl9TQaIAAH2TE.jpg","","in","","0","0","0","https://x.com/pasaribunoah/status/1860872823063150882","1742341989927153664","pasaribunoah"
"1858508618880131335","Mon Nov 25 02:27:00 +0000 2024","0","@SardiOde @FahmiAsfame @DokterTifa @prabowo @gibran_tweet ya sorry kalau kita ga selevel dengan orang2 munafik omongnya percaya Tuhan tapi tabiat dan perilaku kelihatan jelas pengikut firaun yang menyengsarakan rakyat nya","1860872785532485992","","SardiOde","in","","0","0","0","https://x.com/ImanoMauren/status/1860872785532485992","1750472188510285825","ImanoMauren"
"1860590368410206599","Mon Nov 25 02:26:31 +0000 2024","0","@sociotalker @Maruarar_Sirait @akbarfaizal68 @66Hasto @riekediahp @gibran_tweet @prabowo oya saat pamit dr PDIP msh ingat wkt itu Ara juga sebut2 nama besar Alm Ayahnya tp nyimak pengakuan teh @riekediahp di podcast bung @akbarfaizal68 juga ttg ideologi itu bkn hal terpenting mk mjd pertanyaan apakah Alm Ayahnya akan setuju dg pendapat tsb? krn yg saya paham","1860872665864810527","","Judakusumah1","in","NKRI","0","0","0","https://x.com/Judakusumah1/status/1860872665864810527","1603521097827094529","Judakusumah1"
"1860872660701610285","Mon Nov 25 02:26:30 +0000 2024","0","Mari Dukung program Prabowo - Gibran untuk Indonesia lebih maju https://t.co/v09SFcbXy9","1860872660701610285","https://pbs.twimg.com/media/GdMlz5YbUAAHDIA.jpg","","in","","0","0","0","https://x.com/lolznthabi/status/1860872660701610285","2859366528","lolznthabi"
"1860678965553459489","Mon Nov 25 02:26:14 +0000 2024","0","@DokterTifa Emangnya ada anak raja ngibul @jokowi yang pinter ? @gibran_tweet dan @kaesangb yang gue tau tolol semua sudah keturunan bapaknya. #FaktaNoHoax #AdiliJokowiBrengsek #TangkapFufufafa","1860872593299112218","","DokterTifa","in","","0","0","0","https://x.com/iwan_ikur/status/1860872593299112218","1704823790377828352","iwan_ikur"
"1860749689760714845","Mon Nov 25 02:25:25 +0000 2024","0","@TOM5helby Diam itu emas Emas gibran.. ","1860872388633874572","","TOM5helby","in","Home","0","0","0","https://x.com/Gom3t/status/1860872388633874572","1048954055806971904","Gom3t"
"1860869989810803178","Mon Nov 25 02:24:34 +0000 2024","0","Yth Bpk Menteri Ketenagakerjaan RI @prof_yassierli dan Bpk Wakil Menteri Ketenagakerjaan RI @BangImmanuel sampai dgn tweet ini saya buat belum ada kejelasan masalah istri saya dan teman-temannya dalam mendapatkan hak mereka @prabowo @gibran_tweet","1860872175852675190","","HenryNixon11","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/HenryNixon11/status/1860872175852675190","800511409469562881","HenryNixon11"
"1860505195438109018","Mon Nov 25 02:24:22 +0000 2024","0","@AraituLaki Stafnya disuruh kerja mas gibran. Jadi narasumber. Dah d gaji mahal itu.","1860872124635984348","","AraituLaki","in","","0","0","0","https://x.com/Sotoy47098889/status/1860872124635984348","1131862225793064960","Sotoy47098889"
"1860872054289142029","Mon Nov 25 02:24:05 +0000 2024","0","mendarat jakarta jauh2 demi melawan cagub endorsan keluarga bajingan @jokowi @kaesangp @gibran_tweet","1860872054289142029","","","in","Sydney, New South Wales","0","0","0","https://x.com/Anfieldbreath/status/1860872054289142029","1104029924","Anfieldbreath"
"1860666352966705425","Mon Nov 25 02:23:31 +0000 2024","0","@xquitavee @prabowo @gibran_tweet Petugas partai bukan bela rakyat tapi bela emaknya","1860871911913472328","","xquitavee","in","","0","0","0","https://x.com/LitbangNanang/status/1860871911913472328","1536861146874904577","LitbangNanang"
"1860871866761826624","Mon Nov 25 02:23:21 +0000 2024","0","17 program prioritas Prabowo-Gibran akan menciptakan peluang kerja &amp; membangun infrastruktur yang merata Pemimpin Berpengalaman Pemimpin Inovatif https://t.co/GICi0iJHjs","1860871866761826624","https://pbs.twimg.com/ext_tw_video_thumb/1860871830506295296/pu/img/11emiswUHpVSuLrd.jpg","","in","West Nusa Tenggara, Indonesia","0","0","0","https://x.com/bhinneka_news/status/1860871866761826624","812305110","bhinneka_news"
"1860871851360362718","Mon Nov 25 02:23:17 +0000 2024","0","Dengan kepemimpinan Prabowo Gibran 17 program prioritas akan membawa Indonesia ke puncak kejayaan Pemimpin Inovatif Pemimpin Berpengalaman https://t.co/puUNZIbxsE","1860871851360362718","https://pbs.twimg.com/media/GdMlFk0aoAEkJVV.jpg","","in","West Nusa Tenggara, Indonesia","0","0","0","https://x.com/bhinneka_news/status/1860871851360362718","812305110","bhinneka_news"
"1860869989810803178","Mon Nov 25 02:15:53 +0000 2024","0","Yth Bpk Menteri Ketenagakerjaan RI @prof_yassierli dan Bpk Wakil Menteri Ketenagakerjaan RI @BangImmanuel melanjutkan 2 tweet saya sebelumnya akhirnya dgn keterbatasan dana istri saya dan 2 temannya memakai jasa pengacara untuk menuntut hak mereka @prabowo @gibran_tweet https://t.co/aawXNuivSu","1860869989810803178","https://pbs.twimg.com/media/GdMjY-eaMAA-fu5.jpg","","in","Jakarta Capital Region, Indone","0","4","0","https://x.com/HenryNixon11/status/1860869989810803178","800511409469562881","HenryNixon11"
"1860869634469269676","Mon Nov 25 02:14:28 +0000 2024","0","Bisa disimak fotonya. Betapa perhatiannya Prab pd GB. Semoga GB bisa selalu menjaga sikap! @jokowi @gibran_tweet","1860869634469269676","","","in","","0","0","0","https://x.com/suryasena53/status/1860869634469269676","1297043782874013696","suryasena53"
"1860554004079739390","Mon Nov 25 02:13:42 +0000 2024","0","@pencurindomie Jawab IPK-nya mereka dulu deh baru gw jawab anaknya dimana...nanti gw kasih tau anaknya gibran dimana","1860869441925611708","","pencurindomie","in","Indonesia","0","0","0","https://x.com/JSTrikukuh/status/1860869441925611708","80493203","JSTrikukuh"
"1860869436615561576","Mon Nov 25 02:13:41 +0000 2024","2","Sebagian orang menganggap aktivitas Jokowi mengintervensi proses pilkada sebagai lelucon. Sebagian lagi menanggapi sangat waspada. Jokowi sedang mempersiapkan tim pemenangan Gibran 2029 di tiap-tiap daerah Makzulkan Gibran! #TangkapMaruararRasis #JokowiGibranPerusakNKRI https://t.co/x9fnQ08QnG","1860869436615561576","https://pbs.twimg.com/ext_tw_video_thumb/1860869373944348673/pu/img/lEkex0CSkjmcA6mI.jpg","","in","","0","0","1","https://x.com/Srik4ndiMuslim2/status/1860869436615561576","1629530059265703938","Srik4ndiMuslim2"
"1860590368410206599","Mon Nov 25 02:13:39 +0000 2024","0","@sociotalker @Maruarar_Sirait @akbarfaizal68 @66Hasto @riekediahp blkgan muncul lagi statement; - ijin gak pasang photo @gibran_tweet pdhal semua tahu dia pergi dr PDIP krn ikut Jokowi lalu muncul dlm kampanye pilpres bersama pasangan pak @prabowo - GR lalu utk apa ijin tsb? apakah sekedar memancing reaksi publik krn ada statement kader PDIP","1860869426419257785","","Judakusumah1","in","NKRI","0","1","0","https://x.com/Judakusumah1/status/1860869426419257785","1603521097827094529","Judakusumah1"
"1860843342365381018","Mon Nov 25 02:13:37 +0000 2024","0","@democrazymedia @gibran_tweet Sdh dipastikan pemerintahan periode 2024 - 2029 ini tdk ada yg namanya Wapres. Yg ada cuma Presiden saja. Jdi Pemerintahan saat ini Ya namanya Pemerintahan @prabowo begitu saja. Janganlah sekali2 menyebut pemerintahan Prabowo- Gibran? Jangan! Hasil dr proses merusak demokrasi.","1860869419070874002","","BiruBir26073179","in","","0","0","0","https://x.com/BiruBir26073179/status/1860869419070874002","1611783237013229569","BiruBir26073179"
"1860497536546652586","Mon Nov 25 02:10:09 +0000 2024","0","@yaniarsim @gibran_tweet Bukan ga mau.... tapi memang belum mampu..... Karbitan","1860868548064915623","","yaniarsim","in","kota Tangerang Selatan ","0","0","0","https://x.com/HusainalThariq1/status/1860868548064915623","1603752311985012739","HusainalThariq1"
"1860666352966705425","Mon Nov 25 02:09:58 +0000 2024","0","@xquitavee @prabowo @gibran_tweet Lagu lama bosen","1860868500258181319","","xquitavee","in","Lampung Tengah, Lampung","0","0","0","https://x.com/wherry45/status/1860868500258181319","899515802210062337","wherry45"
"1860497536546652586","Mon Nov 25 02:09:32 +0000 2024","0","@yaniarsim @gibran_tweet Kena prank","1860868390203875670","","yaniarsim","in","","0","0","0","https://x.com/DeenWhy/status/1860868390203875670","1357137532970967041","DeenWhy"
"1860678965553459489","Mon Nov 25 02:09:16 +0000 2024","0","@DokterTifa Tp Mr FuFuFaFaFa aka @gibran_tweet previllage jd WaPres lho @DokterTifa jd piye iki","1860868322495246655","","DokterTifa","in","South Borneo, Indonesia","0","0","0","https://x.com/firmanskursani/status/1860868322495246655","1118895518644486144","firmanskursani"
"1860639169036587469","Mon Nov 25 02:00:28 +0000 2024","0","@CatalystStrike @mang_Deddy @DokterTifa blok blok gw ga perna suka ama gibran Prabowo gw nyoblos anies kmaren karna gw gamau dinasti tapi realita ya realita politik itu abu abu bukan item putih kek yg otak dongo lu pikirin","1860866109735571456","","CatalystStrike","in","","0","0","0","https://x.com/xel4life/status/1860866109735571456","297308925","xel4life"
"1542283565165350912","Mon Nov 25 02:00:09 +0000 2024","0","@gibran_tweet Dream Theater emang band keren banget apalagi konsernya di Indonesia! Bakal jadi pengalaman yang nggak terlupakan nih.","1860866030417199553","","gibran_tweet","in","Jabar","0","0","0","https://x.com/mdkalflw/status/1860866030417199553","2997858902","mdkalflw"
"1860654747822457216","Mon Nov 25 01:59:12 +0000 2024","0","@txttransportasi pakuwon jogja juga begitu nambah kemacetan di ringroad.","1860865790339354874","","txttransportasi","in","Metaverse","0","0","0","https://x.com/ashitherewegoo/status/1860865790339354874","1664808556057747456","ashitherewegoo"
"1860683699416969287","Mon Nov 25 01:57:18 +0000 2024","0","@geloraco congor gibran g karu karuan","1860865313463775331","","geloraco","in","","0","0","0","https://x.com/Babarblas70/status/1860865313463775331","1836174440390148096","Babarblas70"
"1860723017493442885","Mon Nov 25 01:56:57 +0000 2024","0","@Dennysiregar7 Lalu mengapa abang terus menyerang Pak @jokowi dan @gibran_tweet kalau inginnya adem ? ","1860865223063994402","","Dennysiregar7","in","","0","0","0","https://x.com/hcsinka/status/1860865223063994402","1453393968","hcsinka"
"1860618453302104404","Mon Nov 25 01:55:42 +0000 2024","0","@Maeve_meimei @amelkoto @RelawanBenteng @gatse8 @bayprio @dapitnih @awemany Betul sya aja tdnya mau golput akhirnya saya sekeluarga pilih 03 aja dukung RK sma aja dukung c gibran nyapres di 2029","1860864910361849955","","Maeve_meimei","in","","0","0","0","https://x.com/Aliarah92129053/status/1860864910361849955","1629061417134620672","Aliarah92129053"
"1860618453302104404","Mon Nov 25 01:53:12 +0000 2024","0","@RelawanBenteng @gatse8 @bayprio @dapitnih @awemany Bodo amat dukung RK sma aja ngasih karpet merah buat c gibran nyapres 2029 tenggelamkan calon yg diendorse mulyono","1860864279546941631","","RelawanBenteng","in","","0","0","0","https://x.com/Aliarah92129053/status/1860864279546941631","1629061417134620672","Aliarah92129053"
"1860124194929082600","Mon Nov 25 01:52:54 +0000 2024","0","@Romeoalfamike12 Untung gibran ngga diajak soalnya muka dia bakal mengganggu pemandangan","1860864205559324883","","Romeoalfamike12","in","Indonesia","0","0","0","https://x.com/diandraaa128/status/1860864205559324883","460881913","diandraaa128"
"1860608982601347492","Mon Nov 25 01:52:52 +0000 2024","0","@Aliarah92129053 @aerracun @fadhlan_shidqi @azzamrabbani_ @abuaisy78 @AaBay81 @hnurwahid Gak cuma gibran gimana kalo tiba2 kaesang yg gantiin amit2","1860864199246954688","","Aliarah92129053","in","indonesia","0","1","0","https://x.com/mj_2922/status/1860864199246954688","1158605391770468352","mj_2922"
"1860864089033249137","Mon Nov 25 01:52:26 +0000 2024","0","pembekalan liat muka gibran segede gaban + pemateri seksis najis bgt. senin gw rusak tai.","1860864089033249137","","","in","","0","1","0","https://x.com/txtdariuwa/status/1860864089033249137","1127858645864144896","txtdariuwa"
"1860846286624424182","Mon Nov 25 01:49:43 +0000 2024","1","@YustinaRahayu3 @prabowo @gibran_tweet percuma adu domba &amp; tebar fitnah pak presiden @prabowo &amp; mas Wapres @gibran_tweet tetap solid semoga keduanya mampu membawa rakyat Indonesia ketingkat hidup makmur &amp; damai🇲🇨️","1860863403377721635","","YustinaRahayu3","in","Sweet home","0","0","0","https://x.com/__LOVE_AG4EVER/status/1860863403377721635","799023207294504960","__LOVE_AG4EVER"
"1860258284449726608","Mon Nov 25 01:48:07 +0000 2024","0","@dickysenda Pake pesawat pribadi dibilang pemborosan pake pesawat umum dibilang pencitraan enggak ngapa2in dibilang emang karena gak ada kualitas... mumet tenan jadi mas Wapres cc @gibran_tweet","1860863000917532794","","dickysenda","in","Peace Zone","0","0","0","https://x.com/priatamvan888/status/1860863000917532794","1751771373717127168","priatamvan888"
"1860862892977111134","Mon Nov 25 01:47:41 +0000 2024","0","Tdk mendukung Gibran tetapi cuitan dari Dosen dgn pola pikir IPK ? Sampah! Bayangin klo dosen ini bekerja di bawah pimpinan seorang rektor yg IPK-nya lbh rendah dari dia apa jadinya? Arogansimu ketidakpuasanmu menunjukkan inferiority complexmu.","1860862892977111134","","","in","","0","1","0","https://x.com/TheParadise666/status/1860862892977111134","1726195185506488320","TheParadise666"
"1859607714936307942","Mon Nov 25 01:47:29 +0000 2024","0","@ardisatriawan Tdk mendukung Gibran tetapi cuitan dari Dosen dgn pola pikir IPK ? Sampah! Bayangin klo dosen ini bekerja di bawah pimpinan seorang rektor yg IPK-nya lbh rendah dari dia apa jadinya? Arogansimu ketidakpuasanmu menunjukkan inferiority complexmu.","1860862841533944135","","ardisatriawan","in","","0","0","0","https://x.com/TheParadise666/status/1860862841533944135","1726195185506488320","TheParadise666"
"1860824129399898488","Mon Nov 25 01:43:33 +0000 2024","0","@Anandakoe @gibran_tweet Selamat pagi kak terima kasih atas laporannya. Segera kami tindaklanjuti","1860861853448175957","","Anandakoe","in","","0","0","0","https://x.com/DeltaTirta/status/1860861853448175957","2374847114","DeltaTirta"
"1860716662384951654","Mon Nov 25 01:43:04 +0000 2024","0","@OposisiCerdas Gibran cm pakai jam Rp 400 juta terlalu murah gak pantas jd wapres masa kalah sm jaksa. Masyarakat cukup pakai produk lokal aja jgn ikut pakai barang mewah nanti kelaparan.","1860861729510699125","","OposisiCerdas","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/bekilapan/status/1860861729510699125","263522716","bekilapan"
"1860529664886006041","Mon Nov 25 01:41:42 +0000 2024","0","@H1m4_W4r1 @Bambangmulyonoo @prabowo @jokowi @gibran_tweet Namae ae bocor alus.. Alias wong g beg. Kalo orang jawa bilang sih gtu.","1860861387146444871","","H1m4_W4r1","in","","0","0","0","https://x.com/Diek_Clev/status/1860861387146444871","1098158074940907520","Diek_Clev"
"1860666352966705425","Mon Nov 25 01:27:49 +0000 2024","0","@xquitavee @prabowo @gibran_tweet Ngaku macan tapi faktanya meong ompong pula dah presiden pun macam budak dibuatnya seperti pembantu dipaksa ke solo disuruh buat pengakuan dihadapan mulyono! dan direkam! amit amit punya presiden meong","1860857892041265429","","xquitavee","in","Indonesia","0","0","1","https://x.com/pms_bf/status/1860857892041265429","130862285","pms_bf"
"1860497536546652586","Mon Nov 25 01:27:03 +0000 2024","0","@yaniarsim @gibran_tweet Coba kasih tramadol pasti gacor yo mas..","1860857701330571451","","yaniarsim","in","","0","0","0","https://x.com/sutri16860/status/1860857701330571451","1829297568716881920","sutri16860"
"1860857693365477762","Mon Nov 25 01:27:01 +0000 2024","0","Semakin dewasa semakin males ladenin drama ga si. Badan dan otak sudah lelah bekerja. Sudah ga bertenaga untuk ladenin drama tp kalo ada yg ngajak menumbangkan rezim jokowi-gibran aku tetep gas.","1860857693365477762","","","in","","0","0","0","https://x.com/dimasaitu_/status/1860857693365477762","116132999","dimasaitu_"
"1860613271835090968","Mon Nov 25 01:26:21 +0000 2024","0","@ohmyayaaa Semoga masuk global ","1860857524897132732","","ohmyayaaa","in","","0","0","0","https://x.com/ZackyAlGibran/status/1860857524897132732","1678957760384466945","ZackyAlGibran"
"1860635489600176438","Mon Nov 25 01:24:04 +0000 2024","0","@geloraco PDIP buktikan dulu.. coba gulirkan usulan pemberhentian Gibran... Jangan proxi Jkw utk tekan PS??","1860856949446934612","","geloraco","in","","0","0","0","https://x.com/harryccpatty/status/1860856949446934612","1782710352725315584","harryccpatty"
"1860497536546652586","Mon Nov 25 01:22:29 +0000 2024","0","@yaniarsim @gibran_tweet Haha lucu ya hehe","1860856549343998081","","yaniarsim","in","","0","0","0","https://x.com/yudiwid60689324/status/1860856549343998081","1645942659310301184","yudiwid60689324"
"1860853073759158585","Mon Nov 25 01:22:20 +0000 2024","0","Disempurnakan Anjasmara Abidzar &amp; Elang El Gibran yang prima serta duel Donny Damara &amp; Happy Salma sebagai 2 dukun eksentrik. Apalagi ditambah production design kelas wahid &amp; music scoring yang sukses menambah ketegangan membuat #GunaGunaIstriMuda jadi sebuah horor berkelas! https://t.co/jmFddWELgR","1860856514686427449","https://pbs.twimg.com/media/GdMXI0MbsAAVvLM.jpg","moviegoersID","in","CINEMA !","0","1","1","https://x.com/moviegoersID/status/1860856514686427449","522919955","moviegoersID"
"1860615024357835257","Mon Nov 25 01:21:25 +0000 2024","0","@Makmur13745478 @liezz_she @Taryono56824716 @AbdulRachimmks Lari dari PDIP karena nafsu 3 periode berkuasa merubah konstitusi dengan adik ipar untuk lolosin Gibran. Sampai hari ini terus haus kuasa untuk melanggengkan dinasti. Siap bekerjasama dengan siapa aja yg penting takluk diketiaknya.","1860856282846240792","","Makmur13745478","in","Pati - Central Java","0","0","0","https://x.com/fajariw/status/1860856282846240792","97205349","fajariw"
"1860817029877666267","Mon Nov 25 01:21:07 +0000 2024","0","@ranofardian Pilkada yang damai kayak gini bikin hati adem banget! #MasaTenangPilkada","1860856207264862713","","ranofardian","in","","0","0","0","https://x.com/gibran_abidin24/status/1860856207264862713","1687325222708629504","gibran_abidin24"
"1860856159588241514","Mon Nov 25 01:20:56 +0000 2024","0","Walk to your goal firmly and with bold steps. Kahlil Gibran the Prophet Artinya: Melangkahlah ke tujuan Anda dengan tegas dan langkah yang berani","1860856159588241514","","","in","","0","0","0","https://x.com/fadaykaa_/status/1860856159588241514","1843902640234881024","fadaykaa_"
"1860678965553459489","Mon Nov 25 01:20:33 +0000 2024","0","@DokterTifa Yg jelas jokowi hadiri perpisahan lulusan gibran dan ngundang lesti nyanyi di singapura . berarti lulus di sana.","1860856065635778888","","DokterTifa","in","","0","0","0","https://x.com/mbahdono12/status/1860856065635778888","1797864064116518912","mbahdono12"
"1860497536546652586","Mon Nov 25 01:20:10 +0000 2024","0","@yaniarsim @gibran_tweet Yang berebut jabat tangan ikut2 an t*l*l apa yang mesti dibanggain dari model begini","1860855967514341703","","yaniarsim","in","","0","0","0","https://x.com/286Mars/status/1860855967514341703","1398510756556021761","286Mars"
"1860855570204663967","Mon Nov 25 01:18:35 +0000 2024","0","Politisi Busuk kalau seperti ini. Masak Gibran disamakan dengan sahabat Ali RA. Asem...!!!","1860855570204663967","","","in","","0","0","0","https://x.com/aliyup22/status/1860855570204663967","1097263344405237760","aliyup22"
"1860855432480497853","Mon Nov 25 01:18:02 +0000 2024","0","Walk to your goal firmly and with bold steps. Kahlil Gibran the Prophet Artinya: Melangkahlah ke tujuan Anda dengan tegas dan langkah yang berani","1860855432480497853","","","in","","0","0","0","https://x.com/Starrrlllaaaaaa/status/1860855432480497853","1767877111690461184","Starrrlllaaaaaa"
"1860488425104900427","Mon Nov 25 01:17:36 +0000 2024","0","@ernestprakasa Mulyono said : Tadi saya melihat film ini gibran itu sebuah kesederhanaan yang diambil sudutnya dengan sudut pandang dengan kamera yang pas gitu Jadinya semuanya apa e kaget dan menjadi sebuah booming. Dan bisa menjadi aset konten untuk persiapan 2029 .","1860855320593281381","","ernestprakasa","in","","0","0","0","https://x.com/RenalaShidiq/status/1860855320593281381","938062210055548928","RenalaShidiq"
"1860580381902406120","Mon Nov 25 01:17:25 +0000 2024","0","@NenkMonica Wah ada pasangan yg jadi pembisik gibran saat debat cawapres selalu dipasangkan dgn sosok ibu bermasalah. Apa ya masih dipercaya sama warga jatim ya?","1860855276997657046","","NenkMonica","in","","0","0","0","https://x.com/UnpetitG/status/1860855276997657046","1550848018185797634","UnpetitG"
"1860615024357835257","Mon Nov 25 01:17:09 +0000 2024","0","@AbdulRachimmks Joko Prbwo Gibran Pramono dipanggil tanpa kata sapaan giliran Anies dipanggil dengan Mas Anies ","1860855210123673999","","AbdulRachimmks","in","Earth","0","0","0","https://x.com/massJaaay/status/1860855210123673999","1103208890856960000","massJaaay"
"1860851824384790755","Mon Nov 25 01:03:42 +0000 2024","35","Ada 𝗜𝗻𝗸𝗼𝗻𝘀𝗶𝘀𝘁𝗲𝗻𝘀𝗶 yg terdeteksi terkait Riwayat Pendidikan Gibran saat 𝘀𝗮𝗮𝘁 𝗱𝗮𝗳𝘁𝗮𝗿 𝗖𝗮𝗹𝗼𝗻 𝗪𝗮𝗹𝗶𝗸𝗼𝘁𝗮 &amp; 𝘀𝗮𝗮𝘁 𝗱𝗮𝗳𝘁𝗮𝗿 𝗖𝗮𝗹𝗼𝗻 𝗪𝗮𝗸𝗶𝗹 𝗣𝗿𝗲𝘀𝗶𝗱𝗲𝗻 𝗞𝗮𝗿𝗲𝗻𝗮 𝗔𝗽𝗮 https://t.co/GxlMOeg9R9 https://t.co/22bOw3bZDf https://t.co/JODlqcOVKq","1860851824384790755","https://pbs.twimg.com/media/GdMS3pOXIAArRZy.jpg","","in","","3","5","22","https://x.com/blank0429/status/1860851824384790755","2908675710","blank0429"
"1860666352966705425","Mon Nov 25 01:03:41 +0000 2024","0","@xquitavee @prabowo @gibran_tweet iya biar makin pro ngibulin rakyatnya ya..gak ada yang mengkoreksi...eh lu hnya buzzer sampah yg lu pikirkan hanya perutmu doang..mana ada buzzer peduli dg sesama rkyat?? yg ada lu jd penjilat ologarki najiss","1860851821776142381","","xquitavee","in","","0","0","0","https://x.com/din_zer8666/status/1860851821776142381","1677701767180750848","din_zer8666"
"1860851808941252776","Mon Nov 25 01:03:38 +0000 2024","0","Pemerintahan Prabowo-Gibran mempunyai pekerjaan rumah berupa mendongkrak kecepatan internet Indonesia terutama bisa bersaing di kawasan Asia Tenggara. https://t.co/JhLuiz320w","1860851808941252776","","","in","Jakarta, Indonesia","0","0","0","https://x.com/detikinet/status/1860851808941252776","135815019","detikinet"
"1860608982601347492","Mon Nov 25 01:02:26 +0000 2024","0","@mj_2922 @aerracun @fadhlan_shidqi @azzamrabbani_ @abuaisy78 @AaBay81 @hnurwahid Udh cagubnya asbun jakut mau dijadiin dubai pulau seribu mau dibangun disneyland kerja sesuai domisili kita rakyat awam aja tau RK cuma omdo dah gitu diendorse mulyono tau lah balesannya apa kalo menang RK dukung gibran 2029 jd capres jgn sampe dah","1860851505588498537","","mj_2922","in","","0","1","0","https://x.com/Aliarah92129053/status/1860851505588498537","1629061417134620672","Aliarah92129053"
"1860505195438109018","Mon Nov 25 01:02:03 +0000 2024","0","@AraituLaki Petani aja nggak ada yg nyinyir tapi kenapa kaum kadal lokal senang membuat narasi yg menyebar kebencian terhadap Gibran kalian yg nyinyir punya prestasi apa buat negara ini??? Bacot doank atau apa yak.. atau hanya jadi benalu yg kerjanya hanya nyinyir sambil garuk2 biji ","1860851408377114812","","AraituLaki","in","","0","0","0","https://x.com/PalmFarmer79576/status/1860851408377114812","1752496117131153408","PalmFarmer79576"
"1860851223425085602","Mon Nov 25 01:01:19 +0000 2024","0","semoga profesi guru di Indonesia menjadi lebih bermartabat @prabowo @gibran_tweet","1860851223425085602","","","in","","0","0","1","https://x.com/nipbula/status/1860851223425085602","1825305081488814080","nipbula"
"1859981875894452411","Mon Nov 25 01:01:10 +0000 2024","0","@Faraz_kepri @gibran_tweet @prabowo @Gerindra Tgn kanan Jams R.","1860851185869361473","","Faraz_kepri","in","","0","0","0","https://x.com/H4T14K4LN4L42/status/1860851185869361473","1129672753651388416","H4T14K4LN4L42"
"1860851001449935333","Mon Nov 25 01:00:26 +0000 2024","0","Selamat pagi bapak @gibran_tweet","1860851001449935333","","","in","","0","0","0","https://x.com/fery1205/status/1860851001449935333","334088885","fery1205"
"1860666352966705425","Mon Nov 25 01:00:20 +0000 2024","1","@BalaA1818483 @xquitavee @prabowo @gibran_tweet Kebo masuk kubangan nyungsep","1860850976544133429","","BalaA1818483","in","","0","0","0","https://x.com/Plabuhan_Langit/status/1860850976544133429","1838205016538300416","Plabuhan_Langit"
"1859981875894452411","Mon Nov 25 01:00:06 +0000 2024","0","@H4T14K4LN4L42 @gibran_tweet @prabowo @Gerindra Yg sokong dana kan emg meraka gimana sih ini yg banyak invest buat bagun bagunan di ikn emg 9 naga la kok tolol sekali yg bikin video gk pernah lihat brita apa. Oh iya yg di lihat kan juman kebencian lupa gwe","1860850918939562366","","H4T14K4LN4L42","in","","0","0","0","https://x.com/YShofiyanto/status/1860850918939562366","1367445467366260738","YShofiyanto"
"1860666352966705425","Mon Nov 25 00:59:05 +0000 2024","0","@xquitavee @prabowo @gibran_tweet Dulu lu hina2 Wowo Skrg jdi bego yaa ","1860850664248947053","","xquitavee","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/AcepIswadi/status/1860850664248947053","3376860914","AcepIswadi"
"1860497536546652586","Mon Nov 25 00:57:47 +0000 2024","2","@MartaArdy @yaniarsim @gibran_tweet Comberan nya ada cebongnya.","1860850335579058303","","MartaArdy","in","Hometown, Jakarta","0","0","0","https://x.com/BaliBetawi/status/1860850335579058303","97923712","BaliBetawi"
"1860826140132401429","Mon Nov 25 00:57:26 +0000 2024","0","@blisonny Selama wowo jadi boneka wiwi jangan hqrap konoha jd bener @Gerindra @prabowo @gibran_tweet","1860850245426642950","","blisonny","in","","0","0","0","https://x.com/RomyLestari/status/1860850245426642950","1183152720342962176","RomyLestari"
"1860666352966705425","Mon Nov 25 00:52:57 +0000 2024","0","@xquitavee @prabowo @gibran_tweet Temggelamkan pedeipeh &amp; kroninya....","1860849117012033951","","xquitavee","in","","0","0","0","https://x.com/AFE50184266/status/1860849117012033951","1287002184781971461","AFE50184266"
"1860497536546652586","Mon Nov 25 00:51:16 +0000 2024","2","@yaniarsim @gibran_tweet Dari awal udah nggak beres kok. Air hujan itu jatuhnya ke comberan. https://t.co/w7u0Wn06pG","1860848697158070369","https://pbs.twimg.com/media/GdMQB17bAAAz2Oa.jpg","yaniarsim","in","Denpasar - Jakarta","0","1","0","https://x.com/MartaArdy/status/1860848697158070369","1290137626234634240","MartaArdy"
